ID,Word,Word_Position,Similarity,Model
CCX-744,fish,2,0.8378177881240845,word2vec
CCX-744,fish,3,0.4958711266517639,word2vec
CCX-744,fish,4,0.0,word2vec
CCX-744,fish,5,0.7334882020950317,word2vec
CCX-744,fish,6,0.626035213470459,word2vec
CCX-744,fish,7,0.6214481592178345,word2vec
CCX-744,fish,8,0.7187799215316772,word2vec
CCX-744,fish,9,0.5311654806137085,word2vec
CCX-744,fish,10,0.6422172784805298,word2vec
CCX-744,fish,11,0.5710386037826538,word2vec
CCX-744,fish,12,0.718785285949707,word2vec
CCX-744,fish,13,0.0,word2vec
CCX-744,fish,14,0.7027379274368286,word2vec
CCX-744,fish,15,0.8372946977615356,word2vec
CCX-744,fish,16,0.0,word2vec
CCX-744,fish,17,0.7469160556793213,word2vec
CCX-744,fish,18,0.5436961650848389,word2vec
CDG-753,hawk,2,0.8378177881240845,word2vec
CDG-753,hawk,3,0.0,word2vec
CDG-753,hawk,4,0.4711073935031891,word2vec
CDG-753,hawk,5,0.6005211472511292,word2vec
CDG-753,hawk,6,0.0,word2vec
CDG-753,hawk,7,0.0,word2vec
CDG-753,hawk,8,0.0,word2vec
CDG-753,hawk,9,0.0,word2vec
CDG-753,hawk,10,0.0,word2vec
CDG-753,hawk,11,0.1643431931734085,word2vec
CDG-753,hawk,12,0.6053475141525269,word2vec
CDG-753,hawk,13,0.5330474376678467,word2vec
CDG-753,hawk,14,0.0,word2vec
CDG-753,hawk,15,0.5806138515472412,word2vec
CDG-753,hawk,16,0.47563016414642334,word2vec
CDG-753,hawk,17,0.6037807464599609,word2vec
CDG-753,hawk,18,0.7235815525054932,word2vec
CDG-753,hawk,19,0.6825276613235474,word2vec
CDG-753,hawk,20,0.48654359579086304,word2vec
CDG-753,hawk,21,0.0,word2vec
CDG-753,hawk,22,0.7028733491897583,word2vec
CDG-753,hawk,23,0.7028733491897583,word2vec
CDG-753,hawk,24,0.712081789970398,word2vec
CDH-754,meerkat,2,0.5262066721916199,word2vec
CDH-754,meerkat,3,0.0,word2vec
CDH-754,meerkat,4,0.6365063190460205,word2vec
CDH-754,meerkat,5,0.46230947971343994,word2vec
CDH-754,meerkat,6,0.0,word2vec
CDH-754,meerkat,7,0.0,word2vec
CDH-754,meerkat,8,0.6577480435371399,word2vec
CDH-754,meerkat,9,0.5651856660842896,word2vec
CDH-754,meerkat,10,0.0,word2vec
CDH-754,meerkat,11,0.6475118398666382,word2vec
CDH-754,meerkat,12,0.5651856660842896,word2vec
CDH-754,meerkat,13,0.6228616833686829,word2vec
CDH-754,meerkat,14,0.0,word2vec
CDM-759,giraffe,2,0.874578595161438,word2vec
CDM-759,giraffe,3,0.731299877166748,word2vec
CDM-759,giraffe,4,0.773449718952179,word2vec
CDM-759,giraffe,5,0.8069136142730713,word2vec
CDM-759,giraffe,6,0.5706911087036133,word2vec
CDM-759,giraffe,7,0.5540715456008911,word2vec
CDM-759,giraffe,8,0.732719898223877,word2vec
CDM-759,giraffe,9,0.7245510816574097,word2vec
CDM-759,giraffe,10,0.773449718952179,word2vec
CDM-759,giraffe,11,0.0,word2vec
CDM-759,giraffe,12,0.6776697635650635,word2vec
CDM-759,giraffe,13,0.694382905960083,word2vec
CDM-759,giraffe,14,0.7184138298034668,word2vec
CDM-759,giraffe,15,0.3649161458015442,word2vec
CDM-759,giraffe,16,0.0,word2vec
CDM-759,giraffe,17,0.0,word2vec
CDM-759,giraffe,18,0.0,word2vec
CDM-759,giraffe,19,0.0,word2vec
CDR-764,rhino,2,0.0,word2vec
CDR-764,rhino,3,0.0,word2vec
CDR-764,rhino,4,0.0,word2vec
CDR-764,rhino,5,0.0,word2vec
CDR-764,rhino,6,0.0,word2vec
CDR-764,rhino,7,0.0,word2vec
CDR-764,rhino,8,0.0,word2vec
CDR-764,rhino,9,0.0,word2vec
CDR-764,rhino,10,0.0,word2vec
CDR-764,rhino,11,0.0,word2vec
CDR-764,rhino,12,0.0,word2vec
CDR-764,rhino,13,0.0,word2vec
CDR-764,rhino,14,0.0,word2vec
CDR-764,rhino,15,0.0,word2vec
CDR-764,rhino,16,0.0,word2vec
CDR-764,rhino,17,0.0,word2vec
CDR-764,rhino,18,0.0,word2vec
CDU-767,ape,2,0.874578595161438,word2vec
CDU-767,ape,3,0.5811393857002258,word2vec
CDU-767,ape,4,0.7247676253318787,word2vec
CDU-767,ape,5,0.6809057593345642,word2vec
CDU-767,ape,6,0.7525730133056641,word2vec
CDU-767,ape,7,0.0,word2vec
CDU-767,ape,8,0.6181310415267944,word2vec
CDU-767,ape,9,0.47699078917503357,word2vec
CDU-767,ape,10,0.4472518563270569,word2vec
CDU-767,ape,11,0.44646331667900085,word2vec
CDU-767,ape,12,0.7113120555877686,word2vec
CDU-767,ape,13,0.3720655143260956,word2vec
CDU-767,ape,14,0.6492677330970764,word2vec
CDU-767,ape,15,0.6005469560623169,word2vec
CDU-767,ape,16,0.5811393857002258,word2vec
CDU-767,ape,17,0.0,word2vec
CDU-767,ape,18,0.49931225180625916,word2vec
CDU-767,ape,19,0.5425223112106323,word2vec
SFZ-149,alligator,2,0.6194652915000916,word2vec
SFZ-149,alligator,3,0.0,word2vec
SFZ-149,alligator,4,0.6469833254814148,word2vec
SFZ-149,alligator,5,0.7333105802536011,word2vec
SFZ-149,alligator,6,0.21331554651260376,word2vec
SFZ-149,alligator,7,0.0,word2vec
SFZ-149,alligator,8,0.519656777381897,word2vec
SFZ-149,alligator,9,0.5855401754379272,word2vec
SFZ-149,alligator,10,0.7235815525054932,word2vec
SFZ-149,alligator,11,0.5997270345687866,word2vec
SFZ-149,alligator,12,0.0,word2vec
SFZ-149,alligator,13,0.8025243282318115,word2vec
SFZ-149,alligator,14,0.5317621231079102,word2vec
SFZ-149,alligator,15,0.4956452250480652,word2vec
SFZ-149,alligator,16,0.5876112580299377,word2vec
SFZ-149,alligator,17,0.47474759817123413,word2vec
SFZ-149,alligator,18,0.6705515384674072,word2vec
SFZ-149,alligator,19,0.5097531676292419,word2vec
SFZ-149,alligator,20,0.5697343349456787,word2vec
SGO-159,scorpion,2,0.874578595161438,word2vec
SGO-159,scorpion,3,0.5337972044944763,word2vec
SGO-159,scorpion,4,0.0,word2vec
SGO-159,scorpion,5,0.8129379153251648,word2vec
SGO-159,scorpion,6,0.6776697635650635,word2vec
SGO-159,scorpion,7,0.612339973449707,word2vec
SGO-159,scorpion,8,0.731299877166748,word2vec
SGO-159,scorpion,9,0.0,word2vec
SGO-159,scorpion,10,0.0,word2vec
SGO-159,scorpion,11,0.7206932306289673,word2vec
SGO-159,scorpion,12,0.37276023626327515,word2vec
SGO-159,scorpion,13,0.677556037902832,word2vec
SGO-159,scorpion,14,0.7398977279663086,word2vec
SGO-159,scorpion,15,0.773449718952179,word2vec
SGO-159,scorpion,16,0.0,word2vec
SGO-159,scorpion,17,0.0,word2vec
SGO-159,scorpion,18,0.6148945093154907,word2vec
SGO-159,scorpion,19,0.732719898223877,word2vec
SGO-159,scorpion,20,0.5451489090919495,word2vec
SGO-159,scorpion,21,0.7003284692764282,word2vec
SGO-159,scorpion,22,0.6798916459083557,word2vec
SGO-159,scorpion,23,0.539897620677948,word2vec
SGO-159,scorpion,24,0.6212512850761414,word2vec
SGO-159,scorpion,25,0.8069136142730713,word2vec
SGO-159,scorpion,26,0.6212512850761414,word2vec
SGO-159,scorpion,27,0.694382905960083,word2vec
SGO-159,scorpion,28,0.6775875091552734,word2vec
SGO-159,scorpion,29,0.7101723551750183,word2vec
SGO-159,scorpion,30,0.7018153667449951,word2vec
SGO-159,scorpion,31,0.5451489090919495,word2vec
SGO-159,scorpion,32,0.6441090106964111,word2vec
SGO-159,scorpion,33,0.5240866541862488,word2vec
SGO-159,scorpion,34,0.6092676520347595,word2vec
SGO-159,scorpion,35,0.5540715456008911,word2vec
SGO-159,scorpion,36,0.5845030546188354,word2vec
SIU-211,hippo,2,0.6911097168922424,word2vec
SIU-211,hippo,3,0.7356774806976318,word2vec
SIU-211,hippo,4,0.5773929357528687,word2vec
SIU-211,hippo,5,0.6396178603172302,word2vec
SIU-211,hippo,6,0.7302539944648743,word2vec
SIU-211,hippo,7,0.6959335207939148,word2vec
SIU-211,hippo,8,0.6911097168922424,word2vec
SIU-211,hippo,9,0.6911097168922424,word2vec
SIU-211,hippo,10,0.5435571074485779,word2vec
SIU-211,hippo,11,0.47100430727005005,word2vec
SIU-211,hippo,12,0.7376861572265625,word2vec
SIU-211,hippo,13,0.7598638534545898,word2vec
SIU-211,hippo,14,0.6425566673278809,word2vec
SIU-211,hippo,15,0.5262397527694702,word2vec
SIU-211,hippo,16,0.7042286396026611,word2vec
SIU-211,hippo,17,0.0,word2vec
SIU-211,hippo,18,0.5658532977104187,word2vec
SIU-211,hippo,19,0.5485327243804932,word2vec
SIU-211,hippo,20,0.5191965103149414,word2vec
SIU-211,hippo,21,0.0,word2vec
SIU-211,hippo,22,0.5436108708381653,word2vec
SIU-211,hippo,23,0.31797683238983154,word2vec
SIU-211,hippo,24,0.0,word2vec
SIZ-390,monkey,2,0.874578595161438,word2vec
SIZ-390,monkey,3,0.6048776507377625,word2vec
SIZ-390,monkey,4,0.6153357028961182,word2vec
SIZ-390,monkey,5,0.6098253726959229,word2vec
SIZ-390,monkey,6,0.7247676253318787,word2vec
SIZ-390,monkey,7,0.6809057593345642,word2vec
SIZ-390,monkey,8,0.7247676253318787,word2vec
SIZ-390,monkey,9,0.6272106170654297,word2vec
SIZ-390,monkey,10,0.0,word2vec
SIZ-390,monkey,11,0.0,word2vec
SIZ-390,monkey,12,0.0,word2vec
SIZ-390,monkey,13,0.0,word2vec
SIZ-390,monkey,14,0.0,word2vec
SIZ-390,monkey,15,0.4472518563270569,word2vec
SIZ-390,monkey,16,0.7113120555877686,word2vec
SIZ-390,monkey,17,0.0,word2vec
SIZ-390,monkey,18,0.6905589699745178,word2vec
SKE-234,sheep,2,0.0,word2vec
SKE-234,sheep,3,0.0,word2vec
SKE-234,sheep,4,0.0,word2vec
SKE-234,sheep,5,0.0,word2vec
SKE-234,sheep,6,0.40198493003845215,word2vec
SKE-234,sheep,7,0.5997270345687866,word2vec
SKE-234,sheep,8,0.42321890592575073,word2vec
SKE-234,sheep,9,0.2532109022140503,word2vec
SKE-234,sheep,10,0.4295474588871002,word2vec
SKE-234,sheep,11,0.718022346496582,word2vec
SKE-234,sheep,12,0.626035213470459,word2vec
SKE-234,sheep,13,0.5903835892677307,word2vec
SKE-234,sheep,14,0.8372946977615356,word2vec
SKE-234,sheep,15,0.6362172365188599,word2vec
SKE-234,sheep,16,0.657303512096405,word2vec
SKE-234,sheep,17,0.39459359645843506,word2vec
SKE-234,sheep,18,0.7026069164276123,word2vec
SKE-234,sheep,19,0.8180792331695557,word2vec
SKE-234,sheep,20,0.8069136142730713,word2vec
SKE-234,sheep,21,0.6809057593345642,word2vec
SKE-234,sheep,22,0.5415804386138916,word2vec
SKE-234,sheep,23,0.5650017261505127,word2vec
SKE-234,sheep,24,0.4965343475341797,word2vec
SKE-234,sheep,25,0.4453655183315277,word2vec
SKE-234,sheep,26,0.5060000419616699,word2vec
SKE-234,sheep,27,0.5690752267837524,word2vec
SKE-234,sheep,28,0.5186876654624939,word2vec
SMK-401,turkey,2,0.874578595161438,word2vec
SMK-401,turkey,3,0.0,word2vec
SMK-401,turkey,4,0.7398977279663086,word2vec
SMK-401,turkey,5,0.536238431930542,word2vec
SMK-401,turkey,6,0.5540715456008911,word2vec
SMK-401,turkey,7,0.5812293291091919,word2vec
SMK-401,turkey,8,0.5149099230766296,word2vec
SMK-401,turkey,9,0.732719898223877,word2vec
SMK-401,turkey,10,0.5053665637969971,word2vec
SMK-401,turkey,11,0.773449718952179,word2vec
SMK-401,turkey,12,0.0,word2vec
SMK-401,turkey,13,0.5902036428451538,word2vec
SMK-401,turkey,14,0.6776697635650635,word2vec
SMK-401,turkey,15,0.7072902917861938,word2vec
SMK-401,turkey,16,0.7602704763412476,word2vec
SMK-401,turkey,17,0.0,word2vec
SMK-401,turkey,18,0.8069136142730713,word2vec
SMK-401,turkey,19,0.731299877166748,word2vec
SMK-401,turkey,20,0.7159379124641418,word2vec
SMK-401,turkey,21,0.6798916459083557,word2vec
SMK-401,turkey,22,0.6661617755889893,word2vec
SMK-401,turkey,23,0.6661617755889893,word2vec
SMK-401,turkey,24,0.5451489090919495,word2vec
SNI-300,horse,2,0.6234205961227417,word2vec
SNI-300,horse,3,0.5913816690444946,word2vec
SNI-300,horse,4,0.531017005443573,word2vec
SNI-300,horse,5,0.0,word2vec
SNI-300,horse,6,0.500063955783844,word2vec
SNI-300,horse,7,0.0,word2vec
SNI-300,horse,8,0.6551052331924438,word2vec
SNI-300,horse,9,0.584954023361206,word2vec
SNI-300,horse,10,0.4261523485183716,word2vec
SNI-300,horse,11,0.0,word2vec
SNI-300,horse,12,0.47563016414642334,word2vec
SNI-300,horse,13,0.6488780379295349,word2vec
SNI-300,horse,14,0.0,word2vec
SNI-300,horse,15,0.536238431930542,word2vec
SNI-300,horse,16,0.45622825622558594,word2vec
SNI-300,horse,17,0.39570748805999756,word2vec
SNI-300,horse,18,0.4336422383785248,word2vec
SNR-308,kitten,2,0.8253267407417297,word2vec
SNR-308,kitten,3,0.0,word2vec
SNR-308,kitten,4,0.7428378462791443,word2vec
SNR-308,kitten,5,0.614549994468689,word2vec
SNR-308,kitten,6,0.7674919962882996,word2vec
SNR-308,kitten,7,0.7430081367492676,word2vec
SNR-308,kitten,8,0.7261060476303101,word2vec
SNR-308,kitten,9,0.7571898698806763,word2vec
SNR-308,kitten,10,0.8255695104598999,word2vec
SNR-308,kitten,11,0.5906887650489807,word2vec
SNR-308,kitten,12,0.5460690855979919,word2vec
SNR-308,kitten,13,0.0,word2vec
SNR-308,kitten,14,0.2608151435852051,word2vec
SNR-308,kitten,15,0.46491047739982605,word2vec
SNR-308,kitten,16,0.657306432723999,word2vec
SNT-310,deer,2,0.46172061562538147,word2vec
SNT-310,deer,3,0.0,word2vec
SNT-310,deer,4,0.0,word2vec
SNT-310,deer,5,0.31797683238983154,word2vec
SNT-310,deer,6,0.3549443483352661,word2vec
SNT-310,deer,7,0.3720655143260956,word2vec
SNT-310,deer,8,0.31170397996902466,word2vec
SNT-310,deer,9,0.4667988419532776,word2vec
SNT-310,deer,10,0.0,word2vec
SNT-310,deer,11,0.2704384922981262,word2vec
SNT-310,deer,12,0.15280120074748993,word2vec
SNT-310,deer,13,0.21545501053333282,word2vec
SNT-310,deer,14,0.0,word2vec
SNT-310,deer,15,0.4063628911972046,word2vec
SNT-310,deer,16,0.2303413599729538,word2vec
SNT-310,deer,17,0.3623005449771881,word2vec
SNT-310,deer,18,0.0,word2vec
SNT-310,deer,19,0.38121891021728516,word2vec
SNT-310,deer,20,0.26393386721611023,word2vec
SNT-310,deer,21,0.42321890592575073,word2vec
SNT-310,deer,22,0.3746528625488281,word2vec
SNT-310,deer,23,0.46491047739982605,word2vec
SNT-310,deer,24,0.36554962396621704,word2vec
SNT-310,deer,25,0.5883517861366272,word2vec
SNT-310,deer,26,0.0,word2vec
SNT-310,deer,27,0.4735974669456482,word2vec
SNV-312,octopus,2,0.874578595161438,word2vec
SNV-312,octopus,3,0.5811393857002258,word2vec
SNV-312,octopus,4,0.6602751016616821,word2vec
SNV-312,octopus,5,0.7113120555877686,word2vec
SNV-312,octopus,6,0.618500828742981,word2vec
SNV-312,octopus,7,0.7247676253318787,word2vec
SNV-312,octopus,8,0.6809057593345642,word2vec
SNV-312,octopus,9,0.6905589699745178,word2vec
SNV-312,octopus,10,0.0,word2vec
SNV-312,octopus,11,0.6272106170654297,word2vec
SNV-312,octopus,12,0.6751185059547424,word2vec
SNV-312,octopus,13,0.6968268156051636,word2vec
SNV-312,octopus,14,0.6267763376235962,word2vec
SNV-312,octopus,15,0.48569822311401367,word2vec
SNV-312,octopus,16,0.6492677330970764,word2vec
SNV-312,octopus,17,0.6098253726959229,word2vec
SNV-312,octopus,18,0.0,word2vec
SNY-315,horse,2,0.0,word2vec
SNY-315,horse,3,0.716691792011261,word2vec
SNY-315,horse,4,0.5846794843673706,word2vec
SNY-315,horse,5,0.732719898223877,word2vec
SNY-315,horse,6,0.6181310415267944,word2vec
SNY-315,horse,7,0.619348406791687,word2vec
SNY-315,horse,8,0.0,word2vec
SNY-315,horse,9,0.7064282894134521,word2vec
SNY-315,horse,10,0.7469160556793213,word2vec
SNY-315,horse,11,0.6332632303237915,word2vec
SNY-315,horse,12,0.7596418857574463,word2vec
SNY-315,horse,13,0.4063276946544647,word2vec
SNY-315,horse,14,0.4660030007362366,word2vec
SNY-315,horse,15,0.31262046098709106,word2vec
SNY-315,horse,16,0.7862601280212402,word2vec
SNY-315,horse,17,0.7942543029785156,word2vec
SNY-315,horse,18,0.7097484469413757,word2vec
SNY-315,horse,19,0.6454172134399414,word2vec
SNY-315,horse,20,0.602134108543396,word2vec
SOA-317,goat,2,0.8378177881240845,word2vec
SOA-317,goat,3,0.0,word2vec
SOA-317,goat,4,0.0,word2vec
SOA-317,goat,5,0.5997270345687866,word2vec
SOA-317,goat,6,0.43791764974594116,word2vec
SOA-317,goat,7,0.0,word2vec
SOA-317,goat,8,0.6830238103866577,word2vec
SOE-320,polar,2,0.7178401350975037,word2vec
SOE-320,polar,3,0.0,word2vec
SOE-320,polar,4,0.6985950469970703,word2vec
SOE-320,polar,5,0.388250470161438,word2vec
SOE-320,polar,6,0.6114731431007385,word2vec
SOE-320,polar,7,0.5240866541862488,word2vec
SOE-320,polar,8,0.3714900612831116,word2vec
SOE-320,polar,9,0.0,word2vec
SOE-320,polar,10,0.4453655183315277,word2vec
SOE-320,polar,11,0.4317984879016876,word2vec
SOE-320,polar,12,0.0,word2vec
SOE-320,polar,13,0.13602034747600555,word2vec
SOQ-329,dragonfly,2,0.0,word2vec
SOQ-329,dragonfly,3,0.0,word2vec
SOQ-329,dragonfly,4,0.5868475437164307,word2vec
SOQ-329,dragonfly,5,0.6976488828659058,word2vec
SOQ-329,dragonfly,6,0.6609050631523132,word2vec
SOQ-329,dragonfly,7,0.6086468696594238,word2vec
SOQ-329,dragonfly,8,0.5232688784599304,word2vec
SOQ-329,dragonfly,9,0.5014214515686035,word2vec
SOQ-329,dragonfly,10,0.5326069593429565,word2vec
SOQ-329,dragonfly,11,0.0,word2vec
SOQ-329,dragonfly,12,0.0,word2vec
SOQ-329,dragonfly,13,0.6126885414123535,word2vec
SOQ-329,dragonfly,14,0.4873499274253845,word2vec
SOQ-329,dragonfly,15,0.4840780198574066,word2vec
SOQ-329,dragonfly,16,0.19038721919059753,word2vec
SOQ-329,dragonfly,17,0.3399566411972046,word2vec
SOQ-329,dragonfly,18,0.45795348286628723,word2vec
SOQ-329,dragonfly,19,0.4840519428253174,word2vec
SOQ-329,dragonfly,20,0.6057704091072083,word2vec
SOQ-329,dragonfly,21,0.3325749635696411,word2vec
SOQ-329,dragonfly,22,0.516538143157959,word2vec
SOQ-329,dragonfly,23,0.0,word2vec
SOX-335,tigerfish,2,0.8378177881240845,word2vec
SOX-335,tigerfish,3,0.6005211472511292,word2vec
SOX-335,tigerfish,4,0.0,word2vec
SOX-335,tigerfish,5,0.47563016414642334,word2vec
SOX-335,tigerfish,6,0.0,word2vec
SOX-335,tigerfish,7,0.3746528625488281,word2vec
SOX-335,tigerfish,8,0.7235815525054932,word2vec
SOX-335,tigerfish,9,0.5806138515472412,word2vec
SOX-335,tigerfish,10,0.6037807464599609,word2vec
SOX-335,tigerfish,11,0.0,word2vec
SPA-338,elephant,2,0.4177721440792084,word2vec
SPA-338,elephant,3,0.6396178603172302,word2vec
SPA-338,elephant,4,0.5773929357528687,word2vec
SPA-338,elephant,5,0.0,word2vec
SPA-338,elephant,6,0.0,word2vec
SPA-338,elephant,7,0.0,word2vec
SPA-338,elephant,8,0.40797168016433716,word2vec
SPA-338,elephant,9,0.5423656702041626,word2vec
SPA-338,elephant,10,0.5262397527694702,word2vec
SPA-338,elephant,11,0.0,word2vec
SPA-338,elephant,12,0.34604018926620483,word2vec
SPA-338,elephant,13,0.6396178603172302,word2vec
SPA-338,elephant,14,0.6578896045684814,word2vec
SPA-338,elephant,15,0.755437433719635,word2vec
SPA-338,elephant,16,0.0,word2vec
SPA-338,elephant,17,0.5436108708381653,word2vec
SPC-340,snake,2,0.874578595161438,word2vec
SPC-340,snake,3,0.5240866541862488,word2vec
SPC-340,snake,4,0.6441090106964111,word2vec
SPC-340,snake,5,0.7101723551750183,word2vec
SPC-340,snake,6,0.6776697635650635,word2vec
SPC-340,snake,7,0.6775875091552734,word2vec
SPC-340,snake,8,0.694382905960083,word2vec
SPC-340,snake,9,0.0,word2vec
SPC-340,snake,10,0.0,word2vec
SPC-340,snake,11,0.6212512850761414,word2vec
SPC-340,snake,12,0.56627357006073,word2vec
SPC-340,snake,13,0.5106920003890991,word2vec
SPC-340,snake,14,0.38457369804382324,word2vec
SPC-340,snake,15,0.536238431930542,word2vec
SPC-340,snake,16,0.0,word2vec
SPC-340,snake,17,0.731299877166748,word2vec
SPC-340,snake,18,0.7398977279663086,word2vec
SPC-340,snake,19,0.5217000246047974,word2vec
SPC-340,snake,20,0.7206932306289673,word2vec
SPH-344,hippo,2,0.0,word2vec
SPH-344,hippo,3,0.6841970682144165,word2vec
SPH-344,hippo,4,0.731299877166748,word2vec
SPH-344,hippo,5,0.6272106170654297,word2vec
SPH-344,hippo,6,0.5002570748329163,word2vec
SPH-344,hippo,7,0.7334882020950317,word2vec
SPH-344,hippo,8,0.6005211472511292,word2vec
SPH-344,hippo,9,0.7249014377593994,word2vec
SPH-344,hippo,10,0.0,word2vec
SPL-436,oxen,2,0.6012423634529114,word2vec
SPL-436,oxen,3,0.6775875091552734,word2vec
SPL-436,oxen,4,0.7227680087089539,word2vec
SPL-436,oxen,5,0.3845418095588684,word2vec
SPL-436,oxen,6,0.5650017261505127,word2vec
SPL-436,oxen,7,0.3860142230987549,word2vec
SPL-436,oxen,8,0.4579886198043823,word2vec
SPL-436,oxen,9,0.0,word2vec
SPL-436,oxen,10,0.3948292136192322,word2vec
SPL-436,oxen,11,0.0,word2vec
SPL-436,oxen,12,0.2871547043323517,word2vec
SPL-436,oxen,13,0.20538276433944702,word2vec
SPL-436,oxen,14,0.25930100679397583,word2vec
SPL-436,oxen,15,2.0,word2vec
SPL-436,oxen,16,0.6098659634590149,word2vec
SPL-436,oxen,17,0.6098659634590149,word2vec
SPL-436,oxen,18,0.6581405997276306,word2vec
SPV-450,bunny,2,0.874578595161438,word2vec
SPV-450,bunny,3,0.6776697635650635,word2vec
SPV-450,bunny,4,0.7101723551750183,word2vec
SPV-450,bunny,5,0.731299877166748,word2vec
SPV-450,bunny,6,0.0,word2vec
SPV-450,bunny,7,0.6741070747375488,word2vec
SPV-450,bunny,8,0.7206932306289673,word2vec
SPV-450,bunny,9,0.7042286396026611,word2vec
SPV-450,bunny,10,0.5540715456008911,word2vec
SPV-450,bunny,11,0.0,word2vec
SPV-450,bunny,12,0.6724115014076233,word2vec
SPV-450,bunny,13,0.8069136142730713,word2vec
SPV-450,bunny,14,0.7602704763412476,word2vec
SPV-450,bunny,15,0.8046120405197144,word2vec
SPV-450,bunny,16,0.7003284692764282,word2vec
SPV-450,bunny,17,0.5240866541862488,word2vec
SPV-450,bunny,18,0.6441090106964111,word2vec
SPV-450,bunny,19,0.44805842638015747,word2vec
SPX-452,leopard,2,0.874578595161438,word2vec
SPX-452,leopard,3,0.45622825622558594,word2vec
SPX-452,leopard,4,0.44646331667900085,word2vec
SPX-452,leopard,5,0.618500828742981,word2vec
SPX-452,leopard,6,0.6585597395896912,word2vec
SPX-452,leopard,7,0.7113120555877686,word2vec
SPX-452,leopard,8,0.48569822311401367,word2vec
SPX-452,leopard,9,0.672732949256897,word2vec
SPX-452,leopard,10,0.6492677330970764,word2vec
SPX-452,leopard,11,0.5811393857002258,word2vec
SPX-452,leopard,12,0.0,word2vec
SPX-452,leopard,13,0.7519698739051819,word2vec
SPX-452,leopard,14,0.0,word2vec
SPX-452,leopard,15,0.0,word2vec
SPX-452,leopard,16,0.5488696098327637,word2vec
SPX-452,leopard,17,0.5691314935684204,word2vec
SPX-452,leopard,18,0.6751185059547424,word2vec
SPX-452,leopard,19,0.6968268156051636,word2vec
SPX-452,leopard,20,0.700036883354187,word2vec
SPX-452,leopard,21,0.6809057593345642,word2vec
SPX-452,leopard,22,0.6034809350967407,word2vec
SRF-483,duck,2,0.4958711266517639,word2vec
SRF-483,duck,3,2.0,word2vec
SRF-483,duck,4,0.6809057593345642,word2vec
SRF-483,duck,5,0.8069136142730713,word2vec
SRF-483,duck,6,0.6422172784805298,word2vec
SRF-483,duck,7,0.6239140033721924,word2vec
SRF-483,duck,8,0.6858880519866943,word2vec
SRF-483,duck,9,0.0,word2vec
SRF-483,duck,10,0.0,word2vec
SRF-483,duck,11,0.5415804386138916,word2vec
SRF-483,duck,12,0.5650017261505127,word2vec
SRF-483,duck,13,0.4453655183315277,word2vec
SRF-483,duck,14,0.5855673551559448,word2vec
SRF-483,duck,15,0.0,word2vec
SRF-483,duck,16,0.5690752267837524,word2vec
SRR-498,lion,2,0.874578595161438,word2vec
SRR-498,lion,3,0.6775875091552734,word2vec
SRR-498,lion,4,0.6092676520347595,word2vec
SRR-498,lion,5,0.677556037902832,word2vec
SRR-498,lion,6,0.7398977279663086,word2vec
SRR-498,lion,7,0.6057278513908386,word2vec
SRR-498,lion,8,0.7602704763412476,word2vec
SRR-498,lion,9,0.5149099230766296,word2vec
SRR-498,lion,10,0.7184138298034668,word2vec
SRR-498,lion,11,0.0,word2vec
SRR-498,lion,12,0.6086468696594238,word2vec
SRR-498,lion,13,0.6083770990371704,word2vec
SRR-498,lion,14,0.6776697635650635,word2vec
SRR-498,lion,15,0.56627357006073,word2vec
SRR-498,lion,16,0.7630510330200195,word2vec
SRR-498,lion,17,0.732719898223877,word2vec
SRR-498,lion,18,0.8069136142730713,word2vec
SSG-520,octopus,2,0.8378177881240845,word2vec
SSG-520,octopus,3,0.0,word2vec
SSG-520,octopus,4,0.5997270345687866,word2vec
SSG-520,octopus,5,0.6214481592178345,word2vec
SSG-520,octopus,6,0.5436961650848389,word2vec
SSG-520,octopus,7,0.5903835892677307,word2vec
SSG-520,octopus,8,0.8013126850128174,word2vec
SSG-520,octopus,9,0.6809057593345642,word2vec
SSG-520,octopus,10,0.8069136142730713,word2vec
SSG-520,octopus,11,0.7187799215316772,word2vec
SSG-520,octopus,12,0.473178893327713,word2vec
SSG-520,octopus,13,0.473178893327713,word2vec
SSG-520,octopus,14,0.6238600015640259,word2vec
SSG-520,octopus,15,0.0,word2vec
SSG-520,octopus,16,0.0,word2vec
SSZ-539,rainbow,2,0.6984894275665283,word2vec
SSZ-539,rainbow,3,0.5860321521759033,word2vec
SSZ-539,rainbow,4,0.7289425134658813,word2vec
SSZ-539,rainbow,5,0.5150094032287598,word2vec
SSZ-539,rainbow,6,0.7101723551750183,word2vec
SSZ-539,rainbow,7,0.7492609024047852,word2vec
SSZ-539,rainbow,8,0.5910266637802124,word2vec
SSZ-539,rainbow,9,0.7492609024047852,word2vec
SSZ-539,rainbow,10,0.0,word2vec
SSZ-539,rainbow,11,0.4779682755470276,word2vec
SSZ-539,rainbow,12,0.47845155000686646,word2vec
SSZ-539,rainbow,13,0.23349444568157196,word2vec
SUG-544,cow,2,0.874578595161438,word2vec
SUG-544,cow,3,0.7101723551750183,word2vec
SUG-544,cow,4,0.694382905960083,word2vec
SUG-544,cow,5,0.5240866541862488,word2vec
SUG-544,cow,6,0.731299877166748,word2vec
SUG-544,cow,7,0.7398977279663086,word2vec
SUG-544,cow,8,0.5540715456008911,word2vec
SUG-544,cow,9,0.0,word2vec
