Word1,Word2,Similarity,Model
bear,crow,0.5221793055534363,word2vec
bear,crow,0.45333561301231384,speech2vec
bear,caterpillar,0.4070383608341217,word2vec
bear,caterpillar,0.4178272783756256,speech2vec
bear,butterfly,0.340512216091156,word2vec
bear,butterfly,0.3907567858695984,speech2vec
bear,moth,0.27264076471328735,word2vec
bear,moth,0.2061402052640915,speech2vec
bear,hamster,0.0,word2vec
bear,hamster,0.0,speech2vec
bear,sheep,0.5204389691352844,word2vec
bear,sheep,0.36528444290161133,speech2vec
bear,pig,0.46157678961753845,word2vec
bear,pig,0.4055905342102051,speech2vec
bear,pony,0.3954583704471588,word2vec
bear,pony,0.4161525070667267,speech2vec
bear,lamb,0.530156135559082,word2vec
bear,lamb,0.4938904047012329,speech2vec
bear,chicken,0.38437002897262573,word2vec
bear,chicken,0.3243752121925354,speech2vec
bear,rooster,0.44442784786224365,word2vec
bear,rooster,0.4012816250324249,speech2vec
bear,hippo,0.0,word2vec
bear,hippo,0.0,speech2vec
bear,bat,0.3983953893184662,word2vec
bear,bat,0.27706271409988403,speech2vec
bear,snake,0.44656839966773987,word2vec
bear,snake,0.4991528391838074,speech2vec
bear,whale,0.3790627121925354,word2vec
bear,whale,0.3171188235282898,speech2vec
bear,cow,0.5318506360054016,word2vec
bear,cow,0.4379950761795044,speech2vec
bear,flamingo,0.0,word2vec
bear,flamingo,0.0,speech2vec
bear,alligator,0.4384984076023102,word2vec
bear,alligator,0.43020403385162354,speech2vec
bear,octopus,0.0,word2vec
bear,octopus,0.0,speech2vec
bear,ostrich,0.39506059885025024,word2vec
bear,ostrich,0.3347296416759491,speech2vec
bear,hyena,0.40724965929985046,word2vec
bear,hyena,0.3592371940612793,speech2vec
bear,guinea,0.38577935099601746,word2vec
bear,guinea,0.3260582685470581,speech2vec
bear,crocodile,0.4895695447921753,word2vec
bear,crocodile,0.5014742016792297,speech2vec
bear,cheetah,0.0,word2vec
bear,cheetah,0.0,speech2vec
bear,parakeet,0.43370524048805237,word2vec
bear,parakeet,0.3516380786895752,speech2vec
bear,capybara,0.0,word2vec
bear,capybara,0.0,speech2vec
bear,emu,0.0,word2vec
bear,emu,0.0,speech2vec
bear,elk,0.5530614852905273,word2vec
bear,elk,0.4941556751728058,speech2vec
bear,antelope,0.377094030380249,word2vec
bear,antelope,0.35872340202331543,speech2vec
bear,shrimp,0.0,word2vec
bear,shrimp,0.45723921060562134,speech2vec
bear,crab,0.37887853384017944,word2vec
bear,crab,0.32562822103500366,speech2vec
bear,lobster,0.25515732169151306,word2vec
bear,lobster,0.2103193998336792,speech2vec
bear,falcon,0.3727809190750122,word2vec
bear,falcon,0.44350266456604004,speech2vec
bear,raven,0.5312998294830322,word2vec
bear,raven,0.44375690817832947,speech2vec
bear,gecko,0.0,word2vec
bear,gecko,0.0,speech2vec
bear,mammoth,0.3070191740989685,word2vec
bear,mammoth,0.3465626537799835,speech2vec
bear,stingray,0.0,word2vec
bear,stingray,0.0,speech2vec
bear,angelfish,0.0,word2vec
bear,angelfish,0.0,speech2vec
bear,clownfish,0.0,word2vec
bear,clownfish,0.0,speech2vec
bear,seahorse,0.0,word2vec
bear,seahorse,0.0,speech2vec
bear,seadragon,0.0,word2vec
bear,seadragon,0.0,speech2vec
bear,polar,0.17741993069648743,word2vec
bear,polar,0.30594709515571594,speech2vec
bear,sealion,0.0,word2vec
bear,sealion,0.0,speech2vec
bear,seal,0.38151293992996216,word2vec
bear,seal,0.3616071939468384,speech2vec
bear,panda,0.0,word2vec
bear,panda,0.0,speech2vec
bear,mule,0.4148640036582947,word2vec
bear,mule,0.35923251509666443,speech2vec
bear,koala,0.0,word2vec
bear,koala,0.0,speech2vec
bear,lemur,0.0,word2vec
bear,lemur,0.0,speech2vec
bear,ring_tailed,0.0,word2vec
bear,ring_tailed,0.0,speech2vec
bear,wallaby,0.0,word2vec
bear,wallaby,0.0,speech2vec
bear,rhino,0.0,word2vec
bear,rhino,0.0,speech2vec
bear,stork,0.4353712797164917,word2vec
bear,stork,0.3974900543689728,speech2vec
bear,fowl,0.3032503128051758,word2vec
bear,fowl,0.2113991677761078,speech2vec
bear,kudu,0.0,word2vec
bear,kudu,0.0,speech2vec
bear,donkey,0.4251277446746826,word2vec
bear,donkey,0.408939003944397,speech2vec
bear,ox,0.4571116864681244,word2vec
bear,ox,0.4697493314743042,speech2vec
bear,pelican,0.0,word2vec
bear,pelican,0.5226247906684875,speech2vec
bear,grizzly,0.48724257946014404,word2vec
bear,grizzly,0.5358134508132935,speech2vec
bear,toucan,0.0,word2vec
bear,toucan,0.0,speech2vec
bear,ape,0.4160763621330261,word2vec
bear,ape,0.45617732405662537,speech2vec
bear,insect,0.38219553232192993,word2vec
bear,insect,0.4015413522720337,speech2vec
bear,ladybug,0.48016658425331116,word2vec
bear,ladybug,0.47357046604156494,speech2vec
bear,beetle,0.5108614563941956,word2vec
bear,beetle,0.4773133397102356,speech2vec
bear,worm,0.4989849627017975,word2vec
bear,worm,0.45758384466171265,speech2vec
bear,anteater,0.0,word2vec
bear,anteater,0.0,speech2vec
bear,human,0.3878467381000519,word2vec
bear,human,0.42164891958236694,speech2vec
bear,robin,0.5003154873847961,word2vec
bear,robin,0.4281550943851471,speech2vec
bear,cardinal,0.24152356386184692,word2vec
bear,cardinal,0.24859419465065002,speech2vec
bear,UNKNOWN,0.0,word2vec
bear,UNKNOWN,0.0,speech2vec
bear,baboon,0.0,word2vec
bear,baboon,0.5884632468223572,speech2vec
bear,girdle,0.32120829820632935,word2vec
bear,girdle,0.34963035583496094,speech2vec
bear,coyote,0.4887520372867584,word2vec
bear,coyote,0.4312029480934143,speech2vec
bear,walrus,0.42120280861854553,word2vec
bear,walrus,0.46144768595695496,speech2vec
bear,eel,0.3470230996608734,word2vec
bear,eel,0.378389835357666,speech2vec
bear,camel,0.45011696219444275,word2vec
bear,camel,0.4063352942466736,speech2vec
bear,leopard,0.449668824672699,word2vec
bear,leopard,0.40488970279693604,speech2vec
bear,parrot,0.38227349519729614,word2vec
bear,parrot,0.3651241958141327,speech2vec
bear,ferret,0.46851980686187744,word2vec
bear,ferret,0.4386071264743805,speech2vec
bear,jaguar,0.0,word2vec
bear,jaguar,0.5069916248321533,speech2vec
bear,beaver,0.39153358340263367,word2vec
bear,beaver,0.34688207507133484,speech2vec
bear,porcupine,0.20055341720581055,word2vec
bear,porcupine,0.28834205865859985,speech2vec
bear,armadillo,0.0,word2vec
bear,armadillo,0.0,speech2vec
bear,chihuahua,0.0,word2vec
bear,chihuahua,0.0,speech2vec
bear,terrier,0.3319157361984253,word2vec
bear,terrier,0.24742363393306732,speech2vec
bear,t_rex,0.0,word2vec
bear,t_rex,0.0,speech2vec
bear,lice,0.43209731578826904,word2vec
bear,lice,0.39071351289749146,speech2vec
bear,stickforn,0.0,word2vec
bear,stickforn,0.0,speech2vec
bear,stickbug,0.0,word2vec
bear,stickbug,0.0,speech2vec
bear,stinkbug,0.0,word2vec
bear,stinkbug,0.0,speech2vec
bear,seagull,0.0,word2vec
bear,seagull,0.0,speech2vec
bear,pigeon,0.43920373916625977,word2vec
bear,pigeon,0.389591246843338,speech2vec
bear,woodpecker,0.5020963549613953,word2vec
bear,woodpecker,0.4111889600753784,speech2vec
bear,snail,0.5517677664756775,word2vec
bear,snail,0.5321152210235596,speech2vec
bear,not_snails,0.0,word2vec
bear,not_snails,0.0,speech2vec
bear,goldfish,0.33835822343826294,word2vec
bear,goldfish,0.3103499710559845,speech2vec
bear,reptile,0.47783127427101135,word2vec
bear,reptile,0.5321189761161804,speech2vec
bear,hedgehog,0.5247726440429688,word2vec
bear,hedgehog,0.4934016764163971,speech2vec
bear,dinosaur,0.0,word2vec
bear,dinosaur,0.0,speech2vec
bear,centipede,0.0,word2vec
bear,centipede,0.5073672533035278,speech2vec
bear,millipede,0.0,word2vec
bear,millipede,0.0,speech2vec
bear,puppy,0.4133201837539673,word2vec
bear,puppy,0.4507216215133667,speech2vec
bear,bee,0.33725351095199585,word2vec
bear,bee,0.5020909309387207,speech2vec
bear,rainbow,0.3117542266845703,word2vec
bear,rainbow,0.1379908323287964,speech2vec
bear,bunny,0.4154135584831238,word2vec
bear,bunny,0.3953816294670105,speech2vec
bear,gopher,0.18155859410762787,word2vec
bear,gopher,0.15286795794963837,speech2vec
bear,wolf,0.5262066721916199,word2vec
bear,wolf,0.4816668629646301,speech2vec
bear,cricket,0.4769253432750702,word2vec
bear,cricket,0.35269415378570557,speech2vec
bear,spider,0.28819602727890015,word2vec
bear,spider,0.2819459140300751,speech2vec
bear,tarantula,0.0,word2vec
bear,tarantula,0.0,speech2vec
bear,sloth,0.3680381774902344,word2vec
bear,sloth,0.44555142521858215,speech2vec
bear,wildebeest,0.0,word2vec
bear,wildebeest,0.0,speech2vec
bear,oscar,0.16982677578926086,word2vec
bear,oscar,0.3527528941631317,speech2vec
bear,macaw,0.0,word2vec
bear,macaw,0.0,speech2vec
bear,panther,0.5906887650489807,word2vec
bear,panther,0.6336837410926819,speech2vec
bear,flea,0.5149880647659302,word2vec
bear,flea,0.5351887941360474,speech2vec
bear,possum,0.5172816514968872,word2vec
bear,possum,0.5141987800598145,speech2vec
bear,meerkat,0.0,word2vec
bear,meerkat,0.0,speech2vec
bear,manatee,0.0,word2vec
bear,manatee,0.0,speech2vec
bear,barracuda,0.0,word2vec
bear,barracuda,0.0,speech2vec
bear,dragon,0.42924749851226807,word2vec
bear,dragon,0.4272817373275757,speech2vec
bear,pegasus,0.45235008001327515,word2vec
bear,pegasus,0.4866489768028259,speech2vec
bear,stegosaurus,0.0,word2vec
bear,stegosaurus,0.0,speech2vec
bear,triceratops,0.0,word2vec
bear,triceratops,0.0,speech2vec
bear,monster,0.4552762508392334,word2vec
bear,monster,0.3770206570625305,speech2vec
bear,piranha,0.0,word2vec
bear,piranha,0.0,speech2vec
bear,tortoise,0.500765860080719,word2vec
bear,tortoise,0.43340280652046204,speech2vec
bear,lioness,0.4911327362060547,word2vec
bear,lioness,0.533753514289856,speech2vec
bear,orangutan,0.0,word2vec
bear,orangutan,0.0,speech2vec
bear,badger,0.4529474973678589,word2vec
bear,badger,0.47801387310028076,speech2vec
bear,pilgrim,0.3527795970439911,word2vec
bear,pilgrim,0.43919092416763306,speech2vec
bear,turkey,0.3676888644695282,word2vec
bear,turkey,0.33834442496299744,speech2vec
bear,bug,0.3263511657714844,word2vec
bear,bug,0.4017828404903412,speech2vec
bear,hog,0.42492222785949707,word2vec
bear,hog,0.3399975597858429,speech2vec
bear,scorpion,0.5061441659927368,word2vec
bear,scorpion,0.4563606083393097,speech2vec
bear,chipmunk,0.4794296622276306,word2vec
bear,chipmunk,0.4367746114730835,speech2vec
bear,skunk,0.5667301416397095,word2vec
bear,skunk,0.5181875228881836,speech2vec
bear,waterbug,0.0,word2vec
bear,waterbug,0.0,speech2vec
bear,killer,0.5777557492256165,word2vec
bear,killer,0.44217607378959656,speech2vec
bear,owl,0.4480420649051666,word2vec
bear,owl,0.35718947649002075,speech2vec
bear,buck,0.4143363833427429,word2vec
bear,buck,0.42369067668914795,speech2vec
bear,bobcat,0.0,word2vec
bear,bobcat,0.0,speech2vec
bear,shepherd,0.5608158111572266,word2vec
bear,shepherd,0.4279700517654419,speech2vec
bear,kitten,0.4993515610694885,word2vec
bear,kitten,0.4849168062210083,speech2vec
bear,cougar,0.4303305149078369,word2vec
bear,cougar,0.5008612871170044,speech2vec
bear,caribou,0.0,word2vec
bear,caribou,0.4384661316871643,speech2vec
bear,crane,0.32435041666030884,word2vec
bear,crane,0.26797056198120117,speech2vec
bear,dragonfly,0.0,word2vec
bear,dragonfly,0.0,speech2vec
bear,catfish,0.0,word2vec
bear,catfish,0.0,speech2vec
bear,tigerfish,0.0,word2vec
bear,tigerfish,0.0,speech2vec
bear,gazelle,0.2604098916053772,word2vec
bear,gazelle,0.41991597414016724,speech2vec
bear,bull,0.4673287272453308,word2vec
bear,bull,0.43658390641212463,speech2vec
bear,oxen,0.449657678604126,word2vec
bear,oxen,0.3770410418510437,speech2vec
bear,boar,0.49406152963638306,word2vec
bear,boar,0.39649051427841187,speech2vec
bear,warthog,0.0,word2vec
bear,warthog,0.0,speech2vec
bear,saber_tooth_cat,0.0,word2vec
bear,saber_tooth_cat,0.0,speech2vec
bear,squid,0.0,word2vec
bear,squid,0.0,speech2vec
bear,cub,0.6075500249862671,word2vec
bear,cub,0.6214840412139893,speech2vec
bear,prairie,0.19919291138648987,word2vec
bear,prairie,0.19077661633491516,speech2vec
bear,chick,0.3612898886203766,word2vec
bear,chick,0.5008049011230469,speech2vec
bear,hen,0.5095714926719666,word2vec
bear,hen,0.5159366130828857,speech2vec
bear,bulldog,0.6208728551864624,word2vec
bear,bulldog,0.5853099822998047,speech2vec
ant,mosquito,0.4970058798789978,word2vec
ant,mosquito,0.5678356885910034,speech2vec
ant,frog,0.5191965103149414,word2vec
ant,frog,0.5210574865341187,speech2vec
ant,tadpole,0.0,word2vec
ant,tadpole,0.5215879678726196,speech2vec
ant,fish,0.5014214515686035,word2vec
ant,fish,0.5148952007293701,speech2vec
ant,shark,0.4873499274253845,word2vec
ant,shark,0.49871939420700073,speech2vec
ant,dolphin,0.4840780198574066,word2vec
ant,dolphin,0.6076610088348389,speech2vec
ant,gorilla,0.46109169721603394,word2vec
ant,gorilla,0.6022263765335083,speech2vec
ant,monkey,0.5326069593429565,word2vec
ant,monkey,0.574339747428894,speech2vec
ant,fly,0.45373818278312683,word2vec
ant,fly,0.44529208540916443,speech2vec
ant,eagle,0.5513031482696533,word2vec
ant,eagle,0.5124447345733643,speech2vec
ant,toad,0.5942665338516235,word2vec
ant,toad,0.6177774667739868,speech2vec
ant,rat,0.5385081768035889,word2vec
ant,rat,0.5464029908180237,speech2vec
ant,mouse,0.5749245882034302,word2vec
ant,mouse,0.5819735527038574,speech2vec
ant,gerbil,0.0,word2vec
ant,gerbil,0.0,speech2vec
ant,groundhog,0.0,word2vec
ant,groundhog,0.0,speech2vec
ant,fox,0.5073559284210205,word2vec
ant,fox,0.6136221289634705,speech2vec
ant,raccoon,0.0,word2vec
ant,raccoon,0.0,speech2vec
ant,deer,0.6073089838027954,word2vec
ant,deer,0.6767867803573608,speech2vec
ant,squirrel,0.635636031627655,word2vec
ant,squirrel,0.6150485277175903,speech2vec
ant,rabbit,0.4842968285083771,word2vec
ant,rabbit,0.5450245141983032,speech2vec
ant,bluejay,0.0,word2vec
ant,bluejay,0.0,speech2vec
ant,peacock,0.38824570178985596,word2vec
ant,peacock,0.3166995644569397,speech2vec
ant,giraffe,0.0,word2vec
ant,giraffe,0.0,speech2vec
ant,elephant,0.5868475437164307,word2vec
ant,elephant,0.68387770652771,speech2vec
ant,zebra,0.0,word2vec
ant,zebra,0.7326574325561523,speech2vec
ant,horse,0.3963237702846527,word2vec
ant,horse,0.5429794192314148,speech2vec
ant,iguana,0.0,word2vec
ant,iguana,0.0,speech2vec
ant,penguin,0.42897289991378784,word2vec
ant,penguin,0.40673983097076416,speech2vec
ant,buffalo,0.3489365875720978,word2vec
ant,buffalo,0.4700027406215668,speech2vec
ant,kangaroo,0.587807297706604,word2vec
ant,kangaroo,0.6774255037307739,speech2vec
ant,goose,0.4793142080307007,word2vec
ant,goose,0.5105767250061035,speech2vec
ant,duck,0.5488925576210022,word2vec
ant,duck,0.5368341207504272,speech2vec
ant,swan,0.3325749635696411,word2vec
ant,swan,0.4254349172115326,speech2vec
ant,chimp,0.0,word2vec
ant,chimp,0.0,speech2vec
ant,lion,0.6976488828659058,word2vec
ant,lion,0.7196568250656128,speech2vec
ant,tiger,0.6609050631523132,word2vec
ant,tiger,0.5996416807174683,speech2vec
ant,wombat,0.0,word2vec
ant,wombat,0.0,speech2vec
ant,goat,0.5133724212646484,word2vec
ant,goat,0.589688241481781,speech2vec
ant,platypus,0.0,word2vec
ant,platypus,0.0,speech2vec
ant,firefly,0.4239684045314789,word2vec
ant,firefly,0.48737674951553345,speech2vec
ant,bird,0.4840519428253174,word2vec
ant,bird,0.47351977229118347,speech2vec
ant,moose,0.6601244807243347,word2vec
ant,moose,0.6287593245506287,speech2vec
ant,crow,0.5442289113998413,word2vec
ant,crow,0.6516659259796143,speech2vec
ant,caterpillar,0.5383266806602478,word2vec
ant,caterpillar,0.4189741015434265,speech2vec
ant,butterfly,0.3319869637489319,word2vec
ant,butterfly,0.2860994040966034,speech2vec
ant,moth,0.35104161500930786,word2vec
ant,moth,0.34526729583740234,speech2vec
ant,hamster,0.0,word2vec
ant,hamster,0.0,speech2vec
ant,sheep,0.4308074712753296,word2vec
ant,sheep,0.5212557315826416,speech2vec
ant,pig,0.5067942142486572,word2vec
ant,pig,0.5764303803443909,speech2vec
ant,pony,0.4062711000442505,word2vec
ant,pony,0.4486578702926636,speech2vec
ant,lamb,0.455390602350235,word2vec
ant,lamb,0.45287996530532837,speech2vec
ant,chicken,0.49527156352996826,word2vec
ant,chicken,0.4230325222015381,speech2vec
ant,rooster,0.44830188155174255,word2vec
ant,rooster,0.4504568576812744,speech2vec
ant,hippo,0.0,word2vec
ant,hippo,0.0,speech2vec
ant,bat,0.5519197583198547,word2vec
ant,bat,0.4609612822532654,speech2vec
ant,snake,0.6762987971305847,word2vec
ant,snake,0.7527453899383545,speech2vec
ant,whale,0.5492783784866333,word2vec
ant,whale,0.5136747360229492,speech2vec
ant,cow,0.48472926020622253,word2vec
ant,cow,0.5627753734588623,speech2vec
ant,flamingo,0.0,word2vec
ant,flamingo,0.0,speech2vec
ant,alligator,0.6502850651741028,word2vec
ant,alligator,0.5421491861343384,speech2vec
ant,octopus,0.0,word2vec
ant,octopus,0.0,speech2vec
ant,ostrich,0.5340225696563721,word2vec
ant,ostrich,0.4697938561439514,speech2vec
ant,hyena,0.5594602823257446,word2vec
ant,hyena,0.6268833875656128,speech2vec
ant,guinea,0.3617832064628601,word2vec
ant,guinea,0.40353378653526306,speech2vec
ant,crocodile,0.659866213798523,word2vec
ant,crocodile,0.644655704498291,speech2vec
ant,cheetah,0.0,word2vec
ant,cheetah,0.0,speech2vec
ant,parakeet,0.5684183835983276,word2vec
ant,parakeet,0.4481560289859772,speech2vec
ant,capybara,0.0,word2vec
ant,capybara,0.0,speech2vec
ant,emu,0.0,word2vec
ant,emu,0.0,speech2vec
ant,elk,0.5387639999389648,word2vec
ant,elk,0.6827611327171326,speech2vec
ant,antelope,0.5909456014633179,word2vec
ant,antelope,0.6645394563674927,speech2vec
ant,shrimp,0.0,word2vec
ant,shrimp,0.5113247036933899,speech2vec
ant,crab,0.6215649247169495,word2vec
ant,crab,0.5069181323051453,speech2vec
ant,lobster,0.5387129187583923,word2vec
ant,lobster,0.3456536531448364,speech2vec
ant,falcon,0.46909400820732117,word2vec
ant,falcon,0.5179392099380493,speech2vec
ant,raven,0.49533015489578247,word2vec
ant,raven,0.48183268308639526,speech2vec
ant,gecko,0.0,word2vec
ant,gecko,0.0,speech2vec
ant,mammoth,0.5093284845352173,word2vec
ant,mammoth,0.5550877451896667,speech2vec
ant,stingray,0.0,word2vec
ant,stingray,0.0,speech2vec
ant,angelfish,0.0,word2vec
ant,angelfish,0.0,speech2vec
ant,clownfish,0.0,word2vec
ant,clownfish,0.0,speech2vec
ant,seahorse,0.0,word2vec
ant,seahorse,0.0,speech2vec
ant,seadragon,0.0,word2vec
ant,seadragon,0.0,speech2vec
ant,polar,0.3399566411972046,word2vec
ant,polar,0.34196823835372925,speech2vec
ant,sealion,0.0,word2vec
ant,sealion,0.0,speech2vec
ant,seal,0.19038721919059753,word2vec
ant,seal,0.26036977767944336,speech2vec
ant,panda,0.0,word2vec
ant,panda,0.0,speech2vec
ant,mule,0.36948150396347046,word2vec
ant,mule,0.4573066532611847,speech2vec
ant,koala,0.0,word2vec
ant,koala,0.0,speech2vec
ant,lemur,0.0,word2vec
ant,lemur,0.0,speech2vec
ant,ring_tailed,0.0,word2vec
ant,ring_tailed,0.0,speech2vec
ant,wallaby,0.0,word2vec
ant,wallaby,0.0,speech2vec
ant,rhino,0.0,word2vec
ant,rhino,0.0,speech2vec
ant,stork,0.42979925870895386,word2vec
ant,stork,0.40047121047973633,speech2vec
ant,fowl,0.45601433515548706,word2vec
ant,fowl,0.461195170879364,speech2vec
ant,kudu,0.0,word2vec
ant,kudu,0.0,speech2vec
ant,donkey,0.4892539381980896,word2vec
ant,donkey,0.522693395614624,speech2vec
ant,ox,0.6120240688323975,word2vec
ant,ox,0.687649130821228,speech2vec
ant,pelican,0.0,word2vec
ant,pelican,0.5462557673454285,speech2vec
ant,grizzly,0.5981293320655823,word2vec
ant,grizzly,0.6879866123199463,speech2vec
ant,toucan,0.0,word2vec
ant,toucan,0.0,speech2vec
ant,ape,0.6126885414123535,word2vec
ant,ape,0.6111851334571838,speech2vec
ant,insect,0.6339243650436401,word2vec
ant,insect,0.6138190627098083,speech2vec
ant,ladybug,0.35308900475502014,word2vec
ant,ladybug,0.36189645528793335,speech2vec
ant,beetle,0.6150246858596802,word2vec
ant,beetle,0.6034048199653625,speech2vec
ant,worm,0.6659030914306641,word2vec
ant,worm,0.5652194023132324,speech2vec
ant,anteater,0.0,word2vec
ant,anteater,0.0,speech2vec
ant,human,0.5370219945907593,word2vec
ant,human,0.5998234152793884,speech2vec
ant,robin,0.35761648416519165,word2vec
ant,robin,0.32670557498931885,speech2vec
ant,cardinal,0.1253562718629837,word2vec
ant,cardinal,0.14183439314365387,speech2vec
ant,UNKNOWN,0.0,word2vec
ant,UNKNOWN,0.0,speech2vec
ant,baboon,0.0,word2vec
ant,baboon,0.6672349572181702,speech2vec
ant,girdle,0.3048035502433777,word2vec
ant,girdle,0.3244656026363373,speech2vec
ant,coyote,0.5910987854003906,word2vec
ant,coyote,0.5618957281112671,speech2vec
ant,walrus,0.49868229031562805,word2vec
ant,walrus,0.5925345420837402,speech2vec
ant,eel,0.6814432144165039,word2vec
ant,eel,0.589998722076416,speech2vec
ant,camel,0.5688247680664062,word2vec
ant,camel,0.6711287498474121,speech2vec
ant,leopard,0.5642321109771729,word2vec
ant,leopard,0.5870052576065063,speech2vec
ant,parrot,0.42556947469711304,word2vec
ant,parrot,0.4250975251197815,speech2vec
ant,ferret,0.4323585629463196,word2vec
ant,ferret,0.4734066128730774,speech2vec
ant,jaguar,0.0,word2vec
ant,jaguar,0.6787733435630798,speech2vec
ant,beaver,0.48269104957580566,word2vec
ant,beaver,0.46989431977272034,speech2vec
ant,porcupine,0.4373936057090759,word2vec
ant,porcupine,0.41873136162757874,speech2vec
ant,armadillo,0.0,word2vec
ant,armadillo,0.0,speech2vec
ant,chihuahua,0.0,word2vec
ant,chihuahua,0.0,speech2vec
ant,terrier,0.4685627222061157,word2vec
ant,terrier,0.4302917718887329,speech2vec
ant,t_rex,0.0,word2vec
ant,t_rex,0.0,speech2vec
ant,lice,0.5102946758270264,word2vec
ant,lice,0.5671499967575073,speech2vec
ant,stickforn,0.0,word2vec
ant,stickforn,0.0,speech2vec
ant,stickbug,0.0,word2vec
ant,stickbug,0.0,speech2vec
ant,stinkbug,0.0,word2vec
ant,stinkbug,0.0,speech2vec
ant,seagull,0.0,word2vec
ant,seagull,0.0,speech2vec
ant,pigeon,0.516538143157959,word2vec
ant,pigeon,0.38854551315307617,speech2vec
ant,woodpecker,0.5584891438484192,word2vec
ant,woodpecker,0.639561653137207,speech2vec
ant,snail,0.5196151733398438,word2vec
ant,snail,0.5784076452255249,speech2vec
ant,not_snails,0.0,word2vec
ant,not_snails,0.0,speech2vec
ant,goldfish,0.478093683719635,word2vec
ant,goldfish,0.5232285261154175,speech2vec
ant,reptile,0.6728017330169678,word2vec
ant,reptile,0.7518721222877502,speech2vec
ant,hedgehog,0.547524094581604,word2vec
ant,hedgehog,0.6180379390716553,speech2vec
ant,dinosaur,0.0,word2vec
ant,dinosaur,0.0,speech2vec
ant,centipede,0.0,word2vec
ant,centipede,0.5530781745910645,speech2vec
ant,millipede,0.0,word2vec
ant,millipede,0.0,speech2vec
ant,puppy,0.604383111000061,word2vec
ant,puppy,0.5705368518829346,speech2vec
ant,bee,0.549625813961029,word2vec
ant,bee,0.5056391954421997,speech2vec
ant,rainbow,0.22488483786582947,word2vec
ant,rainbow,0.34443068504333496,speech2vec
ant,bunny,0.33539795875549316,word2vec
ant,bunny,0.27066704630851746,speech2vec
ant,gopher,0.4318552613258362,word2vec
ant,gopher,0.31359297037124634,speech2vec
ant,wolf,0.6431548595428467,word2vec
ant,wolf,0.6842761039733887,speech2vec
ant,cricket,0.5711660385131836,word2vec
ant,cricket,0.5016129612922668,speech2vec
ant,spider,0.5700192451477051,word2vec
ant,spider,0.532508134841919,speech2vec
ant,tarantula,0.0,word2vec
ant,tarantula,0.0,speech2vec
ant,sloth,0.3644760847091675,word2vec
ant,sloth,0.5151833891868591,speech2vec
ant,wildebeest,0.0,word2vec
ant,wildebeest,0.0,speech2vec
ant,oscar,0.32391318678855896,word2vec
ant,oscar,0.24634873867034912,speech2vec
ant,macaw,0.0,word2vec
ant,macaw,0.0,speech2vec
ant,panther,0.6523473262786865,word2vec
ant,panther,0.6895594000816345,speech2vec
ant,flea,0.5685020685195923,word2vec
ant,flea,0.6447622179985046,speech2vec
ant,possum,0.5123934745788574,word2vec
ant,possum,0.5215209722518921,speech2vec
ant,meerkat,0.0,word2vec
ant,meerkat,0.0,speech2vec
ant,manatee,0.0,word2vec
ant,manatee,0.0,speech2vec
ant,barracuda,0.0,word2vec
ant,barracuda,0.0,speech2vec
ant,dragon,0.4667457640171051,word2vec
ant,dragon,0.5101146697998047,speech2vec
ant,pegasus,0.544832170009613,word2vec
ant,pegasus,0.4679828882217407,speech2vec
ant,stegosaurus,0.0,word2vec
ant,stegosaurus,0.0,speech2vec
ant,triceratops,0.0,word2vec
ant,triceratops,0.0,speech2vec
ant,monster,0.6127974390983582,word2vec
ant,monster,0.6082398891448975,speech2vec
ant,piranha,0.0,word2vec
ant,piranha,0.0,speech2vec
ant,tortoise,0.5446931719779968,word2vec
ant,tortoise,0.5138576626777649,speech2vec
ant,lioness,0.38260647654533386,word2vec
ant,lioness,0.4778442680835724,speech2vec
ant,orangutan,0.0,word2vec
ant,orangutan,0.0,speech2vec
ant,badger,0.4656587243080139,word2vec
ant,badger,0.5110598802566528,speech2vec
ant,pilgrim,0.18548822402954102,word2vec
ant,pilgrim,0.3868388533592224,speech2vec
ant,turkey,0.3151484727859497,word2vec
ant,turkey,0.3428794741630554,speech2vec
ant,bug,0.6082395315170288,word2vec
ant,bug,0.5941669344902039,speech2vec
ant,hog,0.5195984840393066,word2vec
ant,hog,0.7019580602645874,speech2vec
ant,scorpion,0.7150648832321167,word2vec
ant,scorpion,0.6789159774780273,speech2vec
ant,chipmunk,0.4847790002822876,word2vec
ant,chipmunk,0.4980214536190033,speech2vec
ant,skunk,0.667190432548523,word2vec
ant,skunk,0.6923980712890625,speech2vec
ant,waterbug,0.0,word2vec
ant,waterbug,0.0,speech2vec
ant,killer,0.5664039254188538,word2vec
ant,killer,0.561050295829773,speech2vec
ant,owl,0.5001658797264099,word2vec
ant,owl,0.47766435146331787,speech2vec
ant,buck,0.5637490749359131,word2vec
ant,buck,0.46846067905426025,speech2vec
ant,bobcat,0.0,word2vec
ant,bobcat,0.0,speech2vec
ant,shepherd,0.2976282238960266,word2vec
ant,shepherd,0.4983574450016022,speech2vec
ant,kitten,0.4031180739402771,word2vec
ant,kitten,0.4093446731567383,speech2vec
ant,cougar,0.36286020278930664,word2vec
ant,cougar,0.5148590207099915,speech2vec
ant,caribou,0.0,word2vec
ant,caribou,0.6732709407806396,speech2vec
ant,crane,0.6057704091072083,word2vec
ant,crane,0.5168392658233643,speech2vec
ant,dragonfly,0.0,word2vec
ant,dragonfly,0.0,speech2vec
